record_id,league,date,split,game_id,game_number,patch,side,team,player,position,champion,outcome,kills,deaths,assists,kda,total_gold,total_cs,damage_to_champions,game_minutes
LPL2025-0152,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Blue,LGD Gaming,Climber,jng,Lee Sin,Loss,3,5,7,2.0,11321,199,15992,33.5
LPL2025-0153,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Blue,LGD Gaming,xqw,mid,Aurora,Loss,7,4,5,3.0,14003,269,31423,33.5
LPL2025-0154,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Blue,LGD Gaming,Shaoye,bot,Varus,Loss,1,7,9,1.43,12739,261,22454,33.5
LPL2025-0155,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Blue,LGD Gaming,Ycx,sup,Rell,Loss,1,4,8,2.25,7788,32,6573,33.5
LPL2025-0156,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Red,Anyone's Legend,Flandre,top,Jayce,Win,5,1,8,13.0,16173,312,24574,33.5
LPL2025-0157,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Red,Anyone's Legend,Tarzan,jng,Wukong,Win,7,3,10,5.67,14212,232,17519,33.5
LPL2025-0158,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Red,Anyone's Legend,Shanks,mid,Akali,Win,8,4,6,3.5,14996,258,23461,33.5
LPL2025-0159,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Red,Anyone's Legend,Hope,bot,Corki,Win,3,3,11,4.67,14081,281,28546,33.5
LPL2025-0160,LPL,2025-01-16,Split 1,11719-11719_game_1,1,15.01,Red,Anyone's Legend,Kael,sup,Rakan,Win,0,3,16,5.33,9347,49,5357,33.5
LPL2025-0161,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Blue,LGD Gaming,sasi,top,Udyr,Loss,1,4,10,2.75,9567,197,21828,27.7
LPL2025-0162,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Blue,LGD Gaming,Climber,jng,Sejuani,Loss,5,5,7,2.4,9824,148,14378,27.7
LPL2025-0163,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Blue,LGD Gaming,xqw,mid,Yone,Loss,5,5,2,1.4,10811,215,23448,27.7
LPL2025-0164,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Blue,LGD Gaming,Shaoye,bot,Jinx,Loss,3,5,5,1.6,10784,244,12272,27.7
LPL2025-0165,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Blue,LGD Gaming,Ycx,sup,Braum,Loss,1,5,9,2.0,6845,24,6765,27.7
LPL2025-0166,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Red,Anyone's Legend,Flandre,top,Ambessa,Win,7,3,8,5.0,13023,222,23937,27.7
LPL2025-0167,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Red,Anyone's Legend,Tarzan,jng,Xin Zhao,Win,4,3,16,6.67,11694,185,14296,27.7
LPL2025-0168,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Red,Anyone's Legend,Shanks,mid,Sylas,Win,8,3,13,7.0,14869,247,22965,27.7
LPL2025-0169,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Red,Anyone's Legend,Hope,bot,Miss Fortune,Win,5,2,12,8.5,13180,271,25414,27.7
LPL2025-0170,LPL,2025-01-16,Split 1,11719-11719_game_2,2,15.01,Red,Anyone's Legend,Kael,sup,Bard,Win,0,4,17,4.25,7976,36,6512,27.7
LPL2025-0171,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Blue,LGD Gaming,sasi,top,Rumble,Loss,5,5,12,3.4,17079,261,38539,43.4
LPL2025-0172,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Blue,LGD Gaming,Climber,jng,Viego,Loss,6,1,9,15.0,15723,276,16834,43.4
LPL2025-0173,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Blue,LGD Gaming,xqw,mid,Ahri,Loss,2,7,15,2.43,14268,258,20833,43.4
LPL2025-0174,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Blue,LGD Gaming,Shaoye,bot,Xayah,Loss,5,7,8,1.86,17496,366,36527,43.4
LPL2025-0175,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Blue,LGD Gaming,Ycx,sup,Leona,Loss,4,9,13,1.89,11189,56,10251,43.4
LPL2025-0176,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Red,Anyone's Legend,Flandre,top,Galio,Win,1,6,22,3.83,14327,263,21550,43.4
LPL2025-0177,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Red,Anyone's Legend,Tarzan,jng,Nocturne,Win,6,4,11,4.25,16808,278,22712,43.4
LPL2025-0178,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Red,Anyone's Legend,Shanks,mid,LeBlanc,Win,10,3,9,6.33,19254,326,38239,43.4
LPL2025-0179,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Red,Anyone's Legend,Hope,bot,Kai'Sa,Win,11,2,13,12.0,23643,418,49587,43.4
LPL2025-0180,LPL,2025-01-16,Split 1,11719-11719_game_3,3,15.01,Red,Anyone's Legend,Kael,sup,Alistar,Win,1,7,21,3.14,11449,24,7847,43.4
LPL2025-0181,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Blue,EDward Gaming,Zdz,top,Rumble,Loss,1,3,2,1.0,10931,273,17489,32.1
LPL2025-0182,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Blue,EDward Gaming,Xiaohao,jng,Viego,Loss,3,5,1,0.8,10732,208,7674,32.1
LPL2025-0183,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Blue,EDward Gaming,Angel,mid,Viktor,Loss,2,3,4,2.0,13809,340,24661,32.1
LPL2025-0184,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Blue,EDward Gaming,Assum,bot,Varus,Loss,1,5,4,1.0,11786,281,19096,32.1
LPL2025-0185,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Blue,EDward Gaming,Wink,sup,Rell,Loss,0,4,5,1.25,6764,31,3321,32.1
LPL2025-0186,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Red,Bilibili Gaming,Bin,top,K'Sante,Win,3,2,3,3.0,13497,283,9696,32.1
LPL2025-0187,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Red,Bilibili Gaming,Wei,jng,Zyra,Win,3,2,11,7.0,12466,231,21434,32.1
LPL2025-0188,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Red,Bilibili Gaming,Knight,mid,Corki,Win,9,1,5,14.0,17574,339,26313,32.1
LPL2025-0189,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Red,Bilibili Gaming,Elk,bot,Miss Fortune,Win,4,1,10,14.0,16508,329,21646,32.1
LPL2025-0190,LPL,2025-01-17,Split 1,11720-11720_game_1,1,15.01,Red,Bilibili Gaming,ON,sup,Alistar,Win,1,1,13,14.0,8732,25,4918,32.1
LPL2025-0191,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Blue,EDward Gaming,Zdz,top,Ambessa,Loss,2,5,1,0.6,9580,191,8013,28.6
LPL2025-0192,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Blue,EDward Gaming,Xiaohao,jng,Xin Zhao,Loss,1,3,2,1.0,8668,161,7810,28.6
LPL2025-0193,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Blue,EDward Gaming,Angel,mid,Aurora,Loss,0,3,4,1.33,9699,247,19568,28.6
LPL2025-0194,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Blue,EDward Gaming,Assum,bot,Xayah,Loss,1,4,2,0.75,11703,280,12112,28.6
LPL2025-0195,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Blue,EDward Gaming,Wink,sup,Poppy,Loss,2,2,2,2.0,7001,25,6691,28.6
LPL2025-0196,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Red,Bilibili Gaming,Bin,top,Jayce,Win,5,1,6,11.0,12868,262,19313,28.6
LPL2025-0197,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Red,Bilibili Gaming,Wei,jng,Vi,Win,3,1,9,12.0,11270,183,10097,28.6
LPL2025-0198,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Red,Bilibili Gaming,Knight,mid,Vladimir,Win,5,1,4,9.0,13405,270,18751,28.6
LPL2025-0199,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Red,Bilibili Gaming,Elk,bot,Ezreal,Win,4,1,5,9.0,13033,268,23377,28.6
LPL2025-0200,LPL,2025-01-17,Split 1,11720-11720_game_2,2,15.01,Red,Bilibili Gaming,ON,sup,Leona,Win,0,2,12,6.0,7809,42,4473,28.6
LPL2025-0201,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Blue,EDward Gaming,Zdz,top,Gangplank,Loss,1,7,5,0.86,15699,320,28184,40.5
LPL2025-0202,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Blue,EDward Gaming,Xiaohao,jng,Lee Sin,Loss,6,2,4,5.0,15383,246,25027,40.5
LPL2025-0203,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Blue,EDward Gaming,Angel,mid,Taliyah,Loss,4,3,4,2.67,15488,303,28533,40.5
LPL2025-0204,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Blue,EDward Gaming,Assum,bot,Ashe,Loss,3,5,6,1.8,15539,318,22870,40.5
LPL2025-0205,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Blue,EDward Gaming,Wink,sup,Braum,Loss,0,4,8,2.0,8897,33,8126,40.5
LPL2025-0206,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Red,Bilibili Gaming,Bin,top,Gnar,Win,3,2,7,5.0,16846,343,24003,40.5
LPL2025-0207,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Red,Bilibili Gaming,Wei,jng,Wukong,Win,6,2,8,7.0,15016,248,16454,40.5
LPL2025-0208,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Red,Bilibili Gaming,Knight,mid,Swain,Win,5,3,11,5.33,15505,252,24637,40.5
LPL2025-0209,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Red,Bilibili Gaming,Elk,bot,Jhin,Win,7,3,8,5.0,19589,404,37265,40.5
LPL2025-0210,LPL,2025-01-17,Split 1,11720-11720_game_3,3,15.01,Red,Bilibili Gaming,ON,sup,Rakan,Win,0,4,16,4.0,10488,59,4680,40.5
LPL2025-0211,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Blue,Top Esports,369,top,K'Sante,Win,1,1,4,5.0,10526,238,7982,29.2
LPL2025-0212,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Blue,Top Esports,Kanavi,jng,Nocturne,Win,7,0,9,16.0,14074,227,20137,29.2
LPL2025-0213,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Blue,Top Esports,Creme,mid,Orianna,Win,5,0,12,17.0,14335,268,26400,29.2
LPL2025-0214,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Blue,Top Esports,JackeyLove,bot,Corki,Win,4,0,9,13.0,12538,260,25314,29.2
LPL2025-0215,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Blue,Top Esports,Crisp,sup,Leona,Win,0,3,11,3.67,7720,32,4729,29.2
LPL2025-0216,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Red,Team WE,Cube,top,Jayce,Loss,0,2,2,1.0,10095,277,18524,29.2
LPL2025-0217,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Red,Team WE,Tianzhen,jng,Rengar,Loss,1,5,2,0.6,8527,172,6986,29.2
LPL2025-0218,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Red,Team WE,Karis,mid,Viktor,Loss,3,4,1,1.0,10028,236,19237,29.2
LPL2025-0219,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Red,Team WE,Taeyoon,bot,Varus,Loss,0,3,1,0.33,10101,259,12548,29.2
LPL2025-0220,LPL,2025-01-18,Split 1,11721-11721_game_1,1,15.01,Red,Team WE,Vampire,sup,Rakan,Loss,0,3,2,0.67,5914,28,2890,29.2
LPL2025-0221,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Blue,Team WE,Cube,top,Renekton,Loss,0,3,8,2.67,14439,321,20976,41.8
LPL2025-0222,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Blue,Team WE,Tianzhen,jng,Wukong,Loss,2,6,10,2.0,13774,227,11332,41.8
LPL2025-0223,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Blue,Team WE,Karis,mid,Aurora,Loss,9,4,2,2.75,17103,295,36559,41.8
LPL2025-0224,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Blue,Team WE,Taeyoon,bot,Ezreal,Loss,5,3,9,4.67,19394,387,48520,41.8
LPL2025-0225,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Blue,Team WE,Vampire,sup,Braum,Loss,1,4,12,3.25,10457,26,9365,41.8
LPL2025-0226,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Red,Top Esports,369,top,Gnar,Win,6,2,5,5.5,21053,391,40573,41.8
LPL2025-0227,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Red,Top Esports,Kanavi,jng,Vi,Win,4,3,11,5.0,17049,303,13345,41.8
LPL2025-0228,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Red,Top Esports,Creme,mid,Vladimir,Win,6,3,10,5.33,17894,354,41895,41.8
LPL2025-0229,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Red,Top Esports,JackeyLove,bot,Miss Fortune,Win,4,5,10,2.8,17889,396,30811,41.8
LPL2025-0230,LPL,2025-01-18,Split 1,11721-11721_game_2,2,15.01,Red,Top Esports,Crisp,sup,Alistar,Win,0,4,15,3.75,10057,46,6110,41.8
LPL2025-0231,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Blue,Team WE,Cube,top,Aatrox,Loss,3,3,5,2.67,11372,229,15074,27.9
LPL2025-0232,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Blue,Team WE,Tianzhen,jng,Sejuani,Loss,2,7,10,1.71,8855,155,8775,27.9
LPL2025-0233,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Blue,Team WE,Karis,mid,Yone,Loss,3,2,5,4.0,10968,244,14259,27.9
LPL2025-0234,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Blue,Team WE,Taeyoon,bot,Ziggs,Loss,2,2,4,3.0,10252,243,20072,27.9
LPL2025-0235,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Blue,Team WE,Vampire,sup,Pyke,Loss,4,8,5,1.12,8108,31,6813,27.9
LPL2025-0236,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Red,Top Esports,369,top,Camille,Win,4,2,7,5.5,12290,231,20382,27.9
LPL2025-0237,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Red,Top Esports,Kanavi,jng,Zyra,Win,5,6,11,2.67,12392,209,24349,27.9
LPL2025-0238,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Red,Top Esports,Creme,mid,Smolder,Win,7,1,5,12.0,13562,276,27282,27.9
LPL2025-0239,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Red,Top Esports,JackeyLove,bot,Ashe,Win,5,0,11,16.0,14209,254,21373,27.9
LPL2025-0240,LPL,2025-01-18,Split 1,11721-11721_game_3,3,15.01,Red,Top Esports,Crisp,sup,Rell,Win,1,5,19,4.0,8300,20,5462,27.9
LPL2025-0241,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Blue,Invictus Gaming,TheShy,top,K'Sante,Win,2,1,14,16.0,11466,232,24583,30.3
LPL2025-0242,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Blue,Invictus Gaming,Jiejie,jng,Xin Zhao,Win,15,0,4,19.0,15433,206,27094,30.3
LPL2025-0243,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Blue,Invictus Gaming,Rookie,mid,Viktor,Win,5,1,13,18.0,13836,282,39260,30.3
LPL2025-0244,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Blue,Invictus Gaming,GALA,bot,Miss Fortune,Win,1,4,11,3.0,11722,260,17330,30.3
LPL2025-0245,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Blue,Invictus Gaming,Meiko,sup,Leona,Win,0,3,15,5.0,7797,34,6743,30.3
LPL2025-0246,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Red,Ninjas in Pyjamas,shanji,top,Maokai,Loss,0,4,2,0.5,8610,210,14720,30.3
LPL2025-0247,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Red,Ninjas in Pyjamas,Aki,jng,Wukong,Loss,1,5,5,1.2,9193,181,10315,30.3
LPL2025-0248,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Red,Ninjas in Pyjamas,Doinb,mid,Akali,Loss,4,3,2,2.0,11348,247,16345,30.3
LPL2025-0249,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Red,Ninjas in Pyjamas,Leave,bot,Varus,Loss,4,7,1,0.71,11546,262,20857,30.3
LPL2025-0250,LPL,2025-01-19,Split 1,11722-11722_game_1,1,15.01,Red,Ninjas in Pyjamas,ppgod,sup,Braum,Loss,0,4,7,1.75,6712,26,5476,30.3
LPL2025-0251,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Blue,Ninjas in Pyjamas,shanji,top,Ambessa,Win,5,2,3,4.0,12487,247,12405,31.7
LPL2025-0252,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Blue,Ninjas in Pyjamas,Aki,jng,Zyra,Win,2,1,12,14.0,13615,297,22154,31.7
LPL2025-0253,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Blue,Ninjas in Pyjamas,Doinb,mid,Jayce,Win,3,1,7,10.0,13230,262,11706,31.7
LPL2025-0254,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Blue,Ninjas in Pyjamas,Leave,bot,Jhin,Win,7,2,7,7.0,15036,278,14344,31.7
LPL2025-0255,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Blue,Ninjas in Pyjamas,ppgod,sup,Nautilus,Win,0,1,12,12.0,8211,35,5224,31.7
LPL2025-0256,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Red,Invictus Gaming,TheShy,top,Karma,Loss,0,3,0,0.0,9644,243,9545,31.7
LPL2025-0257,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Red,Invictus Gaming,Jiejie,jng,Vi,Loss,2,5,3,1.0,10544,192,7661,31.7
LPL2025-0258,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Red,Invictus Gaming,Rookie,mid,Taliyah,Loss,2,2,4,3.0,12389,300,19801,31.7
LPL2025-0259,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Red,Invictus Gaming,GALA,bot,Ashe,Loss,2,4,1,0.75,11890,281,14356,31.7
LPL2025-0260,LPL,2025-01-19,Split 1,11722-11722_game_2,2,15.01,Red,Invictus Gaming,Meiko,sup,Rell,Loss,1,3,5,2.0,7207,44,3963,31.7
LPL2025-0261,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Blue,Invictus Gaming,TheShy,top,Jax,Loss,1,5,1,0.4,10372,213,18207,32.2
LPL2025-0262,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Blue,Invictus Gaming,Jiejie,jng,Nocturne,Loss,1,6,2,0.5,10498,215,10556,32.2
LPL2025-0263,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Blue,Invictus Gaming,Rookie,mid,Aurora,Loss,2,3,2,1.33,12844,291,23480,32.2
LPL2025-0264,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Blue,Invictus Gaming,GALA,bot,Jinx,Loss,1,3,3,1.33,13538,322,17381,32.2
LPL2025-0265,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Blue,Invictus Gaming,Meiko,sup,Lulu,Loss,1,4,3,1.0,7980,33,7238,32.2
LPL2025-0266,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Red,Ninjas in Pyjamas,shanji,top,Renekton,Win,2,1,7,9.0,13057,276,15898,32.2
LPL2025-0267,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Red,Ninjas in Pyjamas,Aki,jng,Viego,Win,6,2,12,9.0,13260,204,17389,32.2
LPL2025-0268,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Red,Ninjas in Pyjamas,Doinb,mid,Ryze,Win,6,0,10,16.0,14715,288,25061,32.2
LPL2025-0269,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Red,Ninjas in Pyjamas,Leave,bot,Kai'Sa,Win,5,2,6,5.5,14134,285,16039,32.2
LPL2025-0270,LPL,2025-01-19,Split 1,11722-11722_game_3,3,15.01,Red,Ninjas in Pyjamas,ppgod,sup,Rakan,Win,2,1,14,16.0,9147,29,4600,32.2
LPL2025-0271,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Blue,Invictus Gaming,TheShy,top,Gragas,Loss,3,4,4,1.75,12368,270,21815,35.0
LPL2025-0272,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Blue,Invictus Gaming,Jiejie,jng,Pantheon,Loss,3,3,6,3.0,11953,222,18315,35.0
LPL2025-0273,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Blue,Invictus Gaming,Rookie,mid,Azir,Loss,0,6,7,1.17,12977,300,21532,35.0
LPL2025-0274,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Blue,Invictus Gaming,GALA,bot,Corki,Loss,5,1,4,9.0,15571,348,36017,35.0
LPL2025-0275,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Blue,Invictus Gaming,Meiko,sup,Poppy,Loss,1,4,9,2.5,8396,35,9359,35.0
LPL2025-0276,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Red,Ninjas in Pyjamas,shanji,top,Udyr,Win,3,1,9,12.0,12963,262,23469,35.0
LPL2025-0277,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Red,Ninjas in Pyjamas,Aki,jng,Brand,Win,3,3,12,5.0,13486,253,24250,35.0
LPL2025-0278,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Red,Ninjas in Pyjamas,Doinb,mid,Lee Sin,Win,2,2,12,7.0,15118,302,12120,35.0
LPL2025-0279,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Red,Ninjas in Pyjamas,Leave,bot,Ezreal,Win,9,1,7,16.0,18266,353,42423,35.0
LPL2025-0280,LPL,2025-01-19,Split 1,11722-11722_game_4,4,15.01,Red,Ninjas in Pyjamas,ppgod,sup,Alistar,Win,1,5,13,2.8,8829,36,4202,35.0
LPL2025-0281,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Blue,JD Gaming,Ale,top,K'Sante,Win,5,0,8,13.0,9876,158,11244,24.5
LPL2025-0282,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Blue,JD Gaming,Xun,jng,Nidalee,Win,6,1,10,16.0,11294,175,16391,24.5
LPL2025-0283,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Blue,JD Gaming,Scout,mid,Jayce,Win,3,1,12,15.0,10412,201,15361,24.5
LPL2025-0284,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Blue,JD Gaming,Peyz,bot,Ziggs,Win,8,0,6,14.0,13387,263,26774,24.5
LPL2025-0285,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Blue,JD Gaming,MISSING,sup,Leona,Win,0,4,7,1.75,6250,32,2933,24.5
LPL2025-0286,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Red,Ultra Prime,1Jiang,top,Rumble,Loss,1,4,2,0.75,7021,153,15860,24.5
LPL2025-0287,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Red,Ultra Prime,Junhao,jng,Xin Zhao,Loss,3,3,1,1.33,8217,171,10398,24.5
LPL2025-0288,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Red,Ultra Prime,Saber,mid,Aurora,Loss,1,4,3,1.0,7688,178,16629,24.5
LPL2025-0289,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Red,Ultra Prime,Wako,bot,Varus,Loss,1,6,2,0.5,8576,212,11738,24.5
LPL2025-0290,LPL,2025-01-20,Split 1,11723-11723_game_1,1,15.01,Red,Ultra Prime,Rosielove,sup,Rell,Loss,0,5,5,1.0,5225,26,4299,24.5
LPL2025-0291,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Blue,Ultra Prime,1Jiang,top,Renekton,Loss,3,4,2,1.25,13546,280,16618,36.0
LPL2025-0292,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Blue,Ultra Prime,Junhao,jng,Lillia,Loss,4,2,3,3.5,13416,248,25153,36.0
LPL2025-0293,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Blue,Ultra Prime,Saber,mid,Yone,Loss,0,4,4,1.0,13372,328,15986,36.0
LPL2025-0294,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Blue,Ultra Prime,Wako,bot,Xayah,Loss,1,3,3,1.33,14458,335,17502,36.0
LPL2025-0295,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Blue,Ultra Prime,Rosielove,sup,Rakan,Loss,0,5,6,1.2,8323,49,3839,36.0
LPL2025-0296,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Red,JD Gaming,Ale,top,Maokai,Win,0,1,11,11.0,11895,225,19728,36.0
LPL2025-0297,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Red,JD Gaming,Xun,jng,Zyra,Win,6,2,9,7.5,15577,264,29145,36.0
LPL2025-0298,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Red,JD Gaming,Scout,mid,Ambessa,Win,2,1,7,9.0,13421,281,19635,36.0
LPL2025-0299,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Red,JD Gaming,Peyz,bot,Jinx,Win,9,1,8,17.0,20855,437,42057,36.0
LPL2025-0300,LPL,2025-01-20,Split 1,11723-11723_game_2,2,15.01,Red,JD Gaming,MISSING,sup,Nautilus,Win,1,3,15,5.33,10508,35,9111,36.0
LPL2025-0301,LPL,2025-01-20,Split 1,11723-11723_game_3,3,15.01,Blue,Ultra Prime,1Jiang,top,Jax,Loss,2,3,2,1.33,14157,279,22281,40.6
LPL2025-0302,LPL,2025-01-20,Split 1,11723-11723_game_3,3,15.01,Blue,Ultra Prime,Junhao,jng,Vi,Loss,3,5,2,1.0,14980,295,9689,40.6
LPL2025-0303,LPL,2025-01-20,Split 1,11723-11723_game_3,3,15.01,Blue,Ultra Prime,Saber,mid,Tryndamere,Loss,2,3,1,1.0,19019,431,17948,40.6
